OrgName,PrimFocus,id_str,_boroname,_ntaname,YrFnd_Num
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5492,Queens,Queensboro Hill,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,4347,Brooklyn,Georgetown-Mill Basin,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,4572,Brooklyn,East New York,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5893,Queens,Baisley Park,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5396,Bronx,Pelham Bay-Country Club-City Island,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5570,Queens,Queensboro Hill,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,3619,Manhattan,Turtle Bay-East Midtown,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,3765,Manhattan,Central Harlem South,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5737,Queens,Baisley Park,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,3562,Brooklyn,Flatbush,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5024,Queens,Corona,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,6596,Queens,Rosedale,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,3718,Brooklyn,Flatbush,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,4311,Bronx,Mott Haven-Port Morris,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,6816,Queens,Glen Oaks-Floral Park-New Hyde Park,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,4552,Queens,Jackson Heights,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,4481,Queens,Maspeth,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5802,Queens,Auburndale,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,6440,Queens,Laurelton,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,4008,Queens,Queensbridge-Ravenswood-Long Island City,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,4321,Queens,Woodside,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,3844,Manhattan,East Harlem South,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,6520,Queens,Rosedale,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,3716,Brooklyn,Flatbush,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5490,Queens,East Flushing,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,4320,Queens,Hunters Point-Sunnyside-West Maspeth,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,6364,Queens,Brookville,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,3014,Brooklyn,Sunset Park West,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5646,Queens,East Flushing,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,6208,Queens,Brookville,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,4498,Brooklyn,Canarsie,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,3932,Queens,Hunters Point-Sunnyside-West Maspeth,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,4244,Queens,Hunters Point-Sunnyside-West Maspeth,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5482,Queens,Whitestone,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5975,Queens,Brookville,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,6503,Queens,Douglas Manor-Douglaston-Little Neck,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,3404,Brooklyn,Kensington-Ocean Parkway,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,4164,Queens,Hunters Point-Sunnyside-West Maspeth,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5818,Queens,Baisley Park,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,4453,Bronx,Van Cortlandt Village,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,4023,Brooklyn,Crown Heights North,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5819,Queens,Airport,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,3715,Brooklyn,Flatbush,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,3853,Queens,Hunters Point-Sunnyside-West Maspeth,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,3930,Queens,Queensbridge-Ravenswood-Long Island City,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5334,Queens,Flushing,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5957,Queens,Bayside-Bayside Hills,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,3560,Brooklyn,Kensington-Ocean Parkway,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5473,Bronx,Pelham Bay-Country Club-City Island,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5516,Queens,Breezy Point-Broad Channel,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,6659,Queens,Douglas Manor-Douglaston-Little Neck,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,4404,Queens,Maspeth,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,3559,Brooklyn,Windsor Terrace,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,3638,Brooklyn,Flatbush,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,4840,Bronx,Woodlawn-Wakefield,1841
"Department of Biological Sciences, Center for Urban Ecology, Fordham University",Research in science and/or technology,5238,Bronx,Van Nest-Morris Park-Westchester Square,1841
